"date","index","ticker","market_cap","company_name"
"2001-01-10","1005","SHEL","690256353670.00","Shell Plc Adr (Representing - )"
"2001-01-11","1005","SHEL","704192645846.00","Shell Plc Adr (Representing - )"
"2001-01-12","1005","SHEL","705597986234.00","Shell Plc Adr (Representing - )"
"2001-01-16","1005","SHEL","704192645846.00","Shell Plc Adr (Representing - )"
"2001-01-17","1005","SHEL","695409268424.00","Shell Plc Adr (Representing - )"
"2001-01-18","1005","SHEL","694589486531.00","Shell Plc Adr (Representing - )"
"2001-01-19","1005","SHEL","687328561196.00","Shell Plc Adr (Representing - )"
"2001-01-22","1005","SHEL","688733901583.00","Shell Plc Adr (Representing - )"
"2001-01-23","1005","SHEL","680770306054.00","Shell Plc Adr (Representing - )"
"2001-01-24","1005","SHEL","682175646442.00","Shell Plc Adr (Representing - )"
"2001-01-25","1005","SHEL","701264853372.00","Shell Plc Adr (Representing - )"
"2001-01-26","1005","SHEL","693886816338.00","Shell Plc Adr (Representing - )"
"2001-01-29","1005","SHEL","689670795175.00","Shell Plc Adr (Representing - )"
"2001-01-30","1005","SHEL","694706598230.00","Shell Plc Adr (Representing - )"
"2001-01-31","1005","SHEL","706769103223.00","Shell Plc Adr (Representing - )"
"2001-02-01","1005","SHEL","704778204341.00","Shell Plc Adr (Representing - )"
"2001-02-02","1005","SHEL","707471773417.00","Shell Plc Adr (Representing - )"
"2001-02-05","1005","SHEL","723516076174.00","Shell Plc Adr (Representing - )"
"2001-02-06","1005","SHEL","718714496517.00","Shell Plc Adr (Representing - )"
"2001-02-07","1005","SHEL","716606485936.00","Shell Plc Adr (Representing - )"
"2001-02-08","1005","SHEL","718246049721.00","Shell Plc Adr (Representing - )"
"2001-02-09","1005","SHEL","746118634074.00","Shell Plc Adr (Representing - )"
"2001-02-12","1005","SHEL","734875910974.00","Shell Plc Adr (Representing - )"
"2001-02-13","1005","SHEL","716840709334.00","Shell Plc Adr (Representing - )"
"2001-02-14","1005","SHEL","714498475354.00","Shell Plc Adr (Representing - )"
"2001-02-15","1005","SHEL","705012427739.00","Shell Plc Adr (Representing - )"
"2001-02-16","1005","SHEL","710282454192.00","Shell Plc Adr (Representing - )"
"2001-02-20","1005","SHEL","702670193760.00","Shell Plc Adr (Representing - )"
"2001-02-21","1005","SHEL","692832811047.00","Shell Plc Adr (Representing - )"
"2001-02-22","1005","SHEL","691544582358.00","Shell Plc Adr (Representing - )"
"2001-02-23","1005","SHEL","687094337798.00","Shell Plc Adr (Representing - )"
"2001-02-26","1005","SHEL","695877715220.00","Shell Plc Adr (Representing - )"
"2001-02-27","1005","SHEL","696111938618.00","Shell Plc Adr (Representing - )"
"2001-02-28","1005","SHEL","683112540033.00","Shell Plc Adr (Representing - )"
"2001-03-01","1005","SHEL","692130140853.00","Shell Plc Adr (Representing - )"
"2001-03-02","1005","SHEL","697283055607.00","Shell Plc Adr (Representing - )"
"2001-03-05","1005","SHEL","697165943908.00","Shell Plc Adr (Representing - )"
"2001-03-06","1005","SHEL","702084635265.00","Shell Plc Adr (Representing - )"
"2001-03-07","1005","SHEL","708057331912.00","Shell Plc Adr (Representing - )"
"2001-03-08","1005","SHEL","711453571182.00","Shell Plc Adr (Representing - )"
"2001-03-09","1005","SHEL","703841310749.00","Shell Plc Adr (Representing - )"
"2001-03-12","1005","SHEL","684400768722.00","Shell Plc Adr (Representing - )"
"2001-03-13","1005","SHEL","678896518871.00","Shell Plc Adr (Representing - )"
"2001-03-14","1005","SHEL","671401370137.00","Shell Plc Adr (Representing - )"
"2001-03-15","1005","SHEL","677256955085.00","Shell Plc Adr (Representing - )"
"2001-03-16","1005","SHEL","664608891598.00","Shell Plc Adr (Representing - )"
"2001-03-19","1005","SHEL","664726003296.00","Shell Plc Adr (Representing - )"
"2001-03-20","1005","SHEL","668707801061.00","Shell Plc Adr (Representing - )"
"2001-03-21","1005","SHEL","660041535338.00","Shell Plc Adr (Representing - )"
"2001-03-22","1005","SHEL","642591892193.00","Shell Plc Adr (Representing - )"
"2001-03-23","1005","SHEL","642826115591.00","Shell Plc Adr (Representing - )"
"2001-03-26","1005","SHEL","651960828110.00","Shell Plc Adr (Representing - )"
"2001-03-27","1005","SHEL","668707801061.00","Shell Plc Adr (Representing - )"
"2001-03-28","1005","SHEL","645519684667.00","Shell Plc Adr (Representing - )"
"2001-03-29","1005","SHEL","649384370733.00","Shell Plc Adr (Representing - )"
"2001-03-30","1005","SHEL","649267259034.00","Shell Plc Adr (Representing - )"
"2001-04-02","1005","SHEL","641772110300.00","Shell Plc Adr (Representing - )"
"2001-04-03","1005","SHEL","630880722297.00","Shell Plc Adr (Representing - )"
"2001-04-04","1005","SHEL","639546988020.00","Shell Plc Adr (Representing - )"
"2001-04-05","1005","SHEL","647744806947.00","Shell Plc Adr (Representing - )"
"2001-04-06","1005","SHEL","655825514176.00","Shell Plc Adr (Representing - )"
"2001-04-09","1005","SHEL","669878918051.00","Shell Plc Adr (Representing - )"
"2001-04-10","1005","SHEL","677725401881.00","Shell Plc Adr (Representing - )"
"2001-04-11","1005","SHEL","665780008587.00","Shell Plc Adr (Representing - )"
"2001-04-12","1005","SHEL","672806710525.00","Shell Plc Adr (Representing - )"
"2001-04-16","1005","SHEL","684869215518.00","Shell Plc Adr (Representing - )"
"2001-04-17","1005","SHEL","680770306054.00","Shell Plc Adr (Representing - )"
"2001-04-18","1005","SHEL","678662295473.00","Shell Plc Adr (Representing - )"
"2001-04-19","1005","SHEL","665311561791.00","Shell Plc Adr (Representing - )"
"2001-04-20","1005","SHEL","671518481836.00","Shell Plc Adr (Representing - )"
"2001-04-23","1005","SHEL","677491178483.00","Shell Plc Adr (Representing - )"
"2001-04-24","1005","SHEL","684634992120.00","Shell Plc Adr (Representing - )"
"2001-04-25","1005","SHEL","696111938618.00","Shell Plc Adr (Representing - )"
"2001-04-26","1005","SHEL","701499076770.00","Shell Plc Adr (Representing - )"
"2001-04-27","1005","SHEL","704426869244.00","Shell Plc Adr (Representing - )"
"2001-04-30","1005","SHEL","697165943908.00","Shell Plc Adr (Representing - )"
"2001-05-01","1005","SHEL","704895316040.00","Shell Plc Adr (Representing - )"
"2001-05-02","1005","SHEL","686860114400.00","Shell Plc Adr (Representing - )"
"2001-05-03","1005","SHEL","676671396590.00","Shell Plc Adr (Representing - )"
"2001-05-04","1005","SHEL","688031231390.00","Shell Plc Adr (Representing - )"
"2001-05-07","1005","SHEL","687445672895.00","Shell Plc Adr (Representing - )"
"2001-05-08","1005","SHEL","684517880421.00","Shell Plc Adr (Representing - )"
"2001-05-09","1005","SHEL","701850411867.00","Shell Plc Adr (Representing - )"
"2001-05-10","1005","SHEL","696931720510.00","Shell Plc Adr (Representing - )"
"2001-05-11","1005","SHEL","690959023864.00","Shell Plc Adr (Representing - )"
"2001-05-14","1005","SHEL","691076135562.00","Shell Plc Adr (Representing - )"
"2001-05-15","1005","SHEL","701733300168.00","Shell Plc Adr (Representing - )"
"2001-05-16","1005","SHEL","710633789289.00","Shell Plc Adr (Representing - )"
"2001-05-17","1005","SHEL","711804906278.00","Shell Plc Adr (Representing - )"
"2001-05-18","1005","SHEL","725389863358.00","Shell Plc Adr (Representing - )"
"2001-05-21","1005","SHEL","720939618797.00","Shell Plc Adr (Representing - )"
"2001-05-22","1005","SHEL","714498475354.00","Shell Plc Adr (Representing - )"
"2001-05-23","1005","SHEL","706066433029.00","Shell Plc Adr (Representing - )"
"2001-05-24","1005","SHEL","712156241375.00","Shell Plc Adr (Representing - )"
"2001-05-25","1005","SHEL","711687794579.00","Shell Plc Adr (Representing - )"
"2001-05-29","1005","SHEL","715669592344.00","Shell Plc Adr (Representing - )"
"2001-05-30","1005","SHEL","716255150839.00","Shell Plc Adr (Representing - )"
"2001-05-31","1005","SHEL","714147140258.00","Shell Plc Adr (Representing - )"
"2001-06-01","1005","SHEL","713093134967.00","Shell Plc Adr (Representing - )"
"2001-06-04","1005","SHEL","727380762240.00","Shell Plc Adr (Representing - )"
"2001-06-05","1005","SHEL","729020326026.00","Shell Plc Adr (Representing - )"
"2001-06-06","1005","SHEL","705832209631.00","Shell Plc Adr (Representing - )"
"2001-06-07","1005","SHEL","714264251957.00","Shell Plc Adr (Representing - )"
"2001-06-08","1005","SHEL","714732698752.00","Shell Plc Adr (Representing - )"
"2001-06-11","1005","SHEL","713795805161.00","Shell Plc Adr (Representing - )"
"2001-06-12","1005","SHEL","721408065593.00","Shell Plc Adr (Representing - )"
"2001-06-13","1005","SHEL","717192044431.00","Shell Plc Adr (Representing - )"
"2001-06-14","1005","SHEL","714966922150.00","Shell Plc Adr (Representing - )"
"2001-06-15","1005","SHEL","722227847486.00","Shell Plc Adr (Representing - )"
"2001-06-18","1005","SHEL","708525778708.00","Shell Plc Adr (Representing - )"
"2001-06-19","1005","SHEL","709696895697.00","Shell Plc Adr (Representing - )"
"2001-06-20","1005","SHEL","702435970362.00","Shell Plc Adr (Representing - )"
"2001-06-21","1005","SHEL","703841310749.00","Shell Plc Adr (Representing - )"
"2001-06-22","1005","SHEL","702904417157.00","Shell Plc Adr (Representing - )"
"2001-06-25","1005","SHEL","709228448901.00","Shell Plc Adr (Representing - )"
"2001-06-26","1005","SHEL","703724199050.00","Shell Plc Adr (Representing - )"
"2001-06-27","1005","SHEL","685571885711.00","Shell Plc Adr (Representing - )"
"2001-06-28","1005","SHEL","662500881016.00","Shell Plc Adr (Representing - )"
"2001-06-29","1005","SHEL","682409869839.00","Shell Plc Adr (Representing - )"
"2001-07-02","1005","SHEL","681590087947.00","Shell Plc Adr (Representing - )"
"2001-07-03","1005","SHEL","667419572373.00","Shell Plc Adr (Representing - )"
"2001-07-05","1005","SHEL","672221152030.00","Shell Plc Adr (Representing - )"
"2001-07-06","1005","SHEL","663086439511.00","Shell Plc Adr (Representing - )"
"2001-07-09","1005","SHEL","665077338393.00","Shell Plc Adr (Representing - )"
"2001-07-10","1005","SHEL","655122843982.00","Shell Plc Adr (Representing - )"
"2001-07-11","1005","SHEL","653717503594.00","Shell Plc Adr (Representing - )"
"2001-07-12","1005","SHEL","657816413058.00","Shell Plc Adr (Representing - )"
"2001-07-13","1005","SHEL","658870418348.00","Shell Plc Adr (Representing - )"
"2001-07-16","1005","SHEL","653131945099.00","Shell Plc Adr (Representing - )"
"2001-07-17","1005","SHEL","653483280196.00","Shell Plc Adr (Representing - )"
"2001-07-18","1005","SHEL","639078541224.00","Shell Plc Adr (Representing - )"
"2001-07-19","1005","SHEL","647627695248.00","Shell Plc Adr (Representing - )"
"2001-07-20","1005","SHEL","661446875726.00","Shell Plc Adr (Representing - )"
"2001-07-23","1005","SHEL","651141046217.00","Shell Plc Adr (Representing - )"
"2001-07-24","1005","SHEL","637087642342.00","Shell Plc Adr (Representing - )"
"2001-07-25","1005","SHEL","662383769317.00","Shell Plc Adr (Representing - )"
"2001-07-26","1005","SHEL","674914721106.00","Shell Plc Adr (Representing - )"
"2001-07-27","1005","SHEL","677842513580.00","Shell Plc Adr (Representing - )"
"2001-07-30","1005","SHEL","673860715815.00","Shell Plc Adr (Representing - )"
"2001-07-31","1005","SHEL","679247853968.00","Shell Plc Adr (Representing - )"
"2001-08-01","1005","SHEL","681941423044.00","Shell Plc Adr (Representing - )"
"2001-08-02","1005","SHEL","669878918051.00","Shell Plc Adr (Representing - )"
"2001-08-03","1005","SHEL","649852817529.00","Shell Plc Adr (Representing - )"
"2001-08-06","1005","SHEL","649852817529.00","Shell Plc Adr (Representing - )"
"2001-08-07","1005","SHEL","649501482432.00","Shell Plc Adr (Representing - )"
"2001-08-08","1005","SHEL","637204754041.00","Shell Plc Adr (Representing - )"
"2001-08-09","1005","SHEL","638258759332.00","Shell Plc Adr (Representing - )"
"2001-08-10","1005","SHEL","645285461269.00","Shell Plc Adr (Representing - )"
"2001-08-13","1005","SHEL","648681700539.00","Shell Plc Adr (Representing - )"
"2001-08-14","1005","SHEL","658167748155.00","Shell Plc Adr (Representing - )"
"2001-08-15","1005","SHEL","658870418348.00","Shell Plc Adr (Representing - )"
"2001-08-16","1005","SHEL","670464476546.00","Shell Plc Adr (Representing - )"
"2001-08-17","1005","SHEL","659807311940.00","Shell Plc Adr (Representing - )"
"2001-08-20","1005","SHEL","658753306650.00","Shell Plc Adr (Representing - )"
"2001-08-21","1005","SHEL","657465077961.00","Shell Plc Adr (Representing - )"
"2001-08-22","1005","SHEL","666951125577.00","Shell Plc Adr (Representing - )"
"2001-08-23","1005","SHEL","673392269020.00","Shell Plc Adr (Representing - )"
"2001-08-24","1005","SHEL","686157444206.00","Shell Plc Adr (Representing - )"
"2001-08-27","1005","SHEL","679482077365.00","Shell Plc Adr (Representing - )"
"2001-08-28","1005","SHEL","668824912760.00","Shell Plc Adr (Representing - )"
"2001-08-29","1005","SHEL","674094939213.00","Shell Plc Adr (Representing - )"
"2001-08-30","1005","SHEL","669878918051.00","Shell Plc Adr (Representing - )"
"2001-08-31","1005","SHEL","663203551210.00","Shell Plc Adr (Representing - )"
"2001-09-04","1005","SHEL","658050636456.00","Shell Plc Adr (Representing - )"
"2001-09-05","1005","SHEL","658987530047.00","Shell Plc Adr (Representing - )"
"2001-09-06","1005","SHEL","648798812238.00","Shell Plc Adr (Representing - )"
"2001-09-07","1005","SHEL","638844317826.00","Shell Plc Adr (Representing - )"
"2001-09-10","1005","SHEL","630880722297.00","Shell Plc Adr (Representing - )"
"2001-09-14","813","IMS","3510518518.52","Ims Health Holdings Inc"
"2001-09-17","1005","SHEL","610151951581.00","Shell Plc Adr (Representing - )"
"2001-09-18","1005","SHEL","593522090329.00","Shell Plc Adr (Representing - )"
"2001-09-19","1005","SHEL","562721713502.00","Shell Plc Adr (Representing - )"
"2001-09-20","1005","SHEL","524777523039.00","Shell Plc Adr (Representing - )"
"2001-09-21","1005","SHEL","515291475424.00","Shell Plc Adr (Representing - )"
"2001-09-24","1005","SHEL","524074852846.00","Shell Plc Adr (Representing - )"
"2001-09-25","1005","SHEL","539884932205.00","Shell Plc Adr (Representing - )"
"2001-09-26","1005","SHEL","543164059776.00","Shell Plc Adr (Representing - )"
"2001-09-27","1005","SHEL","570802420731.00","Shell Plc Adr (Representing - )"
"2001-09-28","1005","SHEL","588486287274.00","Shell Plc Adr (Representing - )"
"2001-10-01","1005","SHEL","577594899270.00","Shell Plc Adr (Representing - )"
"2001-10-02","1005","SHEL","597152552997.00","Shell Plc Adr (Representing - )"
"2001-10-03","1005","SHEL","591179856350.00","Shell Plc Adr (Representing - )"
"2001-10-04","1005","SHEL","605935930419.00","Shell Plc Adr (Representing - )"
"2001-10-05","1005","SHEL","607692605903.00","Shell Plc Adr (Representing - )"
"2001-10-08","1005","SHEL","599494786976.00","Shell Plc Adr (Representing - )"
"2001-10-09","1005","SHEL","600080345471.00","Shell Plc Adr (Representing - )"
"2001-10-10","1005","SHEL","629475381910.00","Shell Plc Adr (Representing - )"
"2001-10-11","1005","SHEL","626430477737.00","Shell Plc Adr (Representing - )"
"2001-10-12","1005","SHEL","633574291373.00","Shell Plc Adr (Representing - )"
"2001-10-15","1005","SHEL","619520887498.00","Shell Plc Adr (Representing - )"
"2001-10-16","1005","SHEL","621746009778.00","Shell Plc Adr (Representing - )"
"2001-10-17","1005","SHEL","621277562982.00","Shell Plc Adr (Representing - )"
"2001-10-18","1005","SHEL","598675005083.00","Shell Plc Adr (Representing - )"
"2001-10-19","1005","SHEL","592350973339.00","Shell Plc Adr (Representing - )"
"2001-10-22","1005","SHEL","592819420135.00","Shell Plc Adr (Representing - )"
"2001-10-23","1005","SHEL","602188356052.00","Shell Plc Adr (Representing - )"
"2001-10-24","1005","SHEL","605233260225.00","Shell Plc Adr (Representing - )"
"2001-10-25","1005","SHEL","600783015664.00","Shell Plc Adr (Representing - )"
"2001-10-26","1005","SHEL","613079744055.00","Shell Plc Adr (Representing - )"
"2001-10-29","1005","SHEL","610151951581.00","Shell Plc Adr (Representing - )"
"2001-10-30","1005","SHEL","589423180865.00","Shell Plc Adr (Representing - )"
"2001-10-31","1005","SHEL","591531191446.00","Shell Plc Adr (Representing - )"
"2001-11-01","1005","SHEL","607341270806.00","Shell Plc Adr (Representing - )"
"2001-11-02","1005","SHEL","595981436007.00","Shell Plc Adr (Representing - )"
"2001-11-05","1005","SHEL","599611898675.00","Shell Plc Adr (Representing - )"
"2001-11-06","1005","SHEL","590828521253.00","Shell Plc Adr (Representing - )"
"2001-11-07","1005","SHEL","593287866931.00","Shell Plc Adr (Representing - )"
"2001-11-08","1005","SHEL","599611898675.00","Shell Plc Adr (Representing - )"
"2001-11-09","1005","SHEL","613079744055.00","Shell Plc Adr (Representing - )"
"2001-11-12","1005","SHEL","597855223190.00","Shell Plc Adr (Representing - )"
"2001-11-13","1005","SHEL","611791515367.00","Shell Plc Adr (Representing - )"
"2001-11-14","1005","SHEL","574432883398.00","Shell Plc Adr (Representing - )"
"2001-11-15","1005","SHEL","556280570060.00","Shell Plc Adr (Representing - )"
"2001-11-16","1005","SHEL","573144654710.00","Shell Plc Adr (Representing - )"
"2001-11-19","1005","SHEL","569162856945.00","Shell Plc Adr (Representing - )"
"2001-11-20","1005","SHEL","584153154412.00","Shell Plc Adr (Representing - )"
"2001-11-21","1005","SHEL","576189558883.00","Shell Plc Adr (Representing - )"
"2001-11-23","1005","SHEL","584387377810.00","Shell Plc Adr (Representing - )"
"2001-11-26","1005","SHEL","573144654710.00","Shell Plc Adr (Representing - )"
"2001-11-27","1005","SHEL","566820622966.00","Shell Plc Adr (Representing - )"
"2001-11-28","1005","SHEL","558154357243.00","Shell Plc Adr (Representing - )"
"2001-11-29","1005","SHEL","566586399568.00","Shell Plc Adr (Representing - )"
"2001-11-30","1005","SHEL","566117952772.00","Shell Plc Adr (Representing - )"
"2001-12-03","1005","SHEL","572676207914.00","Shell Plc Adr (Representing - )"
"2001-12-04","1005","SHEL","575721112087.00","Shell Plc Adr (Representing - )"
"2001-12-05","1005","SHEL","587783617080.00","Shell Plc Adr (Representing - )"
"2001-12-06","1005","SHEL","570099750537.00","Shell Plc Adr (Representing - )"
"2001-12-07","1005","SHEL","573847324904.00","Shell Plc Adr (Representing - )"
"2001-12-10","1005","SHEL","563424383696.00","Shell Plc Adr (Representing - )"
"2001-12-11","1005","SHEL","562019043309.00","Shell Plc Adr (Representing - )"
"2001-12-12","1005","SHEL","559208362534.00","Shell Plc Adr (Representing - )"
"2001-12-13","1005","SHEL","546326075648.00","Shell Plc Adr (Representing - )"
"2001-12-14","1005","SHEL","555460788167.00","Shell Plc Adr (Representing - )"
"2001-12-17","1005","SHEL","560613702921.00","Shell Plc Adr (Representing - )"
"2001-12-18","1005","SHEL","559091250835.00","Shell Plc Adr (Representing - )"
"2001-12-19","1005","SHEL","552650107392.00","Shell Plc Adr (Representing - )"
"2001-12-20","1005","SHEL","548902533025.00","Shell Plc Adr (Representing - )"
"2001-12-21","1005","SHEL","558154357243.00","Shell Plc Adr (Representing - )"
"2001-12-24","1005","SHEL","566235064471.00","Shell Plc Adr (Representing - )"
"2001-12-26","1005","SHEL","571856426021.00","Shell Plc Adr (Representing - )"
"2001-12-27","1005","SHEL","575486888689.00","Shell Plc Adr (Representing - )"
"2001-12-28","1005","SHEL","583099149121.00","Shell Plc Adr (Representing - )"
"2001-12-31","1005","SHEL","574081548301.00","Shell Plc Adr (Representing - )"
"2002-01-02","380","MSFT","361060917656.80","Microsoft Corporation"
"2002-01-03","380","MSFT","372855717920.35","Microsoft Corporation"
"2002-01-04","380","MSFT","371078419250.50","Microsoft Corporation"
"2002-01-07","380","MSFT","369247263045.20","Microsoft Corporation"
"2002-01-08","380","MSFT","373663580952.10","Microsoft Corporation"
"2002-01-09","380","MSFT","370055126076.95","Microsoft Corporation"
"2002-01-10","380","MSFT","373125005597.60","Microsoft Corporation"
"2002-01-11","380","MSFT","369516550722.45","Microsoft Corporation"
"2002-01-14","380","MSFT","368762545226.15","Microsoft Corporation"
"2002-01-15","380","MSFT","374579159054.75","Microsoft Corporation"
"2002-01-16","380","MSFT","365531093099.15","Microsoft Corporation"
"2002-01-17","380","MSFT","376248742653.70","Microsoft Corporation"
"2002-01-18","380","MSFT","355998309324.50","Microsoft Corporation"
"2002-01-22","380","MSFT","347165673510.70","Microsoft Corporation"
"2002-01-23","380","MSFT","343287930958.30","Microsoft Corporation"
"2002-01-24","380","MSFT","347919679007.00","Microsoft Corporation"
"2002-01-25","380","MSFT","343611076171.00","Microsoft Corporation"
"2002-01-28","380","MSFT","343718791241.90","Microsoft Corporation"
"2002-01-29","380","MSFT","335640160924.40","Microsoft Corporation"
"2002-01-30","380","MSFT","338494610303.25","Microsoft Corporation"
"2002-01-31","380","MSFT","343126358351.95","Microsoft Corporation"
"2002-02-01","380","MSFT","337471317129.70","Microsoft Corporation"
"2002-02-04","380","MSFT","329177256670.40","Microsoft Corporation"
"2002-02-05","380","MSFT","329338829276.75","Microsoft Corporation"
"2002-02-06","380","MSFT","325299514118.00","Microsoft Corporation"
"2002-02-07","380","MSFT","322068061991.00","Microsoft Corporation"
"2002-02-08","380","MSFT","326645952504.25","Microsoft Corporation"
"2002-02-11","380","MSFT","329231114205.85","Microsoft Corporation"
"2002-02-12","380","MSFT","323899218196.30","Microsoft Corporation"
"2002-02-13","380","MSFT","332947284151.90","Microsoft Corporation"
"2002-02-14","380","MSFT","332193278655.60","Microsoft Corporation"
"2002-02-15","380","MSFT","324383936015.35","Microsoft Corporation"
"2002-02-19","380","MSFT","317382456406.85","Microsoft Corporation"
"2002-02-20","380","MSFT","322606637345.50","Microsoft Corporation"
"2002-02-21","380","MSFT","312642993287.25","Microsoft Corporation"
"2002-02-22","380","MSFT","312319848074.55","Microsoft Corporation"
"2002-02-25","380","MSFT","318190319438.60","Microsoft Corporation"
"2002-02-26","380","MSFT","315335870059.75","Microsoft Corporation"
"2002-02-27","380","MSFT","314474149492.55","Microsoft Corporation"
"2002-02-28","380","MSFT","314204861815.30","Microsoft Corporation"
"2002-03-01","380","MSFT","330523695056.65","Microsoft Corporation"
"2002-03-04","380","MSFT","340918199398.50","Microsoft Corporation"
"2002-03-05","380","MSFT","339733333618.60","Microsoft Corporation"
"2002-03-06","380","MSFT","342695498068.35","Microsoft Corporation"
"2002-03-07","380","MSFT","337794462342.40","Microsoft Corporation"
"2002-03-08","380","MSFT","344418939202.75","Microsoft Corporation"
"2002-03-11","380","MSFT","346519383085.30","Microsoft Corporation"
"2002-03-12","380","MSFT","336825026704.30","Microsoft Corporation"
"2002-03-13","380","MSFT","334455295144.50","Microsoft Corporation"
"2002-03-14","380","MSFT","329715832024.90","Microsoft Corporation"
"2002-03-15","380","MSFT","336555739027.05","Microsoft Corporation"
"2002-03-18","380","MSFT","334670725286.30","Microsoft Corporation"
"2002-03-19","380","MSFT","335155443105.35","Microsoft Corporation"
"2002-03-20","380","MSFT","323683788054.50","Microsoft Corporation"
"2002-03-21","380","MSFT","330469837521.20","Microsoft Corporation"
"2002-03-22","380","MSFT","325568801795.25","Microsoft Corporation"
"2002-03-25","380","MSFT","318998182470.35","Microsoft Corporation"
"2002-03-26","380","MSFT","318190319438.60","Microsoft Corporation"
"2002-03-27","380","MSFT","320129190714.80","Microsoft Corporation"
"2002-03-28","380","MSFT","324814796298.95","Microsoft Corporation"
"2002-04-01","380","MSFT","327018475066.34","Microsoft Corporation"
"2002-04-02","380","MSFT","310228854783.04","Microsoft Corporation"
"2002-04-03","380","MSFT","305083648567.19","Microsoft Corporation"
"2002-04-04","380","MSFT","305733569352.35","Microsoft Corporation"
"2002-04-05","380","MSFT","302592285557.41","Microsoft Corporation"
"2002-04-08","380","MSFT","309903894390.46","Microsoft Corporation"
"2002-04-09","380","MSFT","297176279014.41","Microsoft Corporation"
"2002-04-10","380","MSFT","304921168370.90","Microsoft Corporation"
"2002-04-11","380","MSFT","296742998490.97","Microsoft Corporation"
"2002-04-12","380","MSFT","302917245949.99","Microsoft Corporation"
"2002-04-15","380","MSFT","301617404379.67","Microsoft Corporation"
"2002-04-16","380","MSFT","313099338250.83","Microsoft Corporation"
"2002-04-17","380","MSFT","306708450530.09","Microsoft Corporation"
"2002-04-18","380","MSFT","305300288828.91","Microsoft Corporation"
"2002-04-19","380","MSFT","309795574259.60","Microsoft Corporation"
"2002-04-22","380","MSFT","301075803725.37","Microsoft Corporation"
"2002-04-23","380","MSFT","292410193256.57","Microsoft Corporation"
"2002-04-24","380","MSFT","287156666909.86","Microsoft Corporation"
"2002-04-25","380","MSFT","291002031555.39","Microsoft Corporation"
"2002-04-26","380","MSFT","278924336964.50","Microsoft Corporation"
"2002-04-29","380","MSFT","282932181806.32","Microsoft Corporation"
"2002-04-30","380","MSFT","283040501937.18","Microsoft Corporation"
"2002-05-01","380","MSFT","285694345143.25","Microsoft Corporation"
"2002-05-02","380","MSFT","277353695067.03","Microsoft Corporation"
"2002-05-03","505","XOM","275711559720.30","Exxon Mobil Corporation"
"2002-05-06","505","XOM","266609478172.50","Exxon Mobil Corporation"
"2002-05-07","380","MSFT","267929843682.21","Microsoft Corporation"
"2002-05-08","380","MSFT","297717879668.71","Microsoft Corporation"
"2002-05-09","380","MSFT","282282261021.16","Microsoft Corporation"
"2002-05-10","380","MSFT","271071127477.15","Microsoft Corporation"
"2002-05-13","380","MSFT","285369384750.67","Microsoft Corporation"
"2002-05-14","380","MSFT","297230439079.84","Microsoft Corporation"
"2002-05-15","380","MSFT","296526358229.25","Microsoft Corporation"
"2002-05-16","380","MSFT","301888204706.82","Microsoft Corporation"
"2002-05-17","380","MSFT","303458846604.29","Microsoft Corporation"
"2002-05-20","380","MSFT","292518513387.43","Microsoft Corporation"
"2002-05-21","380","MSFT","282661381479.17","Microsoft Corporation"
"2002-05-22","380","MSFT","290785391293.67","Microsoft Corporation"
"2002-05-23","380","MSFT","296905478687.26","Microsoft Corporation"
"2002-05-24","380","MSFT","288456508480.18","Microsoft Corporation"
"2002-05-28","380","MSFT","283365462329.76","Microsoft Corporation"
"2002-05-29","380","MSFT","281903140563.15","Microsoft Corporation"
"2002-05-30","380","MSFT","285098584423.52","Microsoft Corporation"
"2002-05-31","380","MSFT","275728893104.13","Microsoft Corporation"
"2002-06-03","380","MSFT","267659043355.06","Microsoft Corporation"
"2002-06-04","380","MSFT","270692007019.14","Microsoft Corporation"
"2002-06-05","380","MSFT","279790898011.38","Microsoft Corporation"
"2002-06-06","380","MSFT","281090739581.70","Microsoft Corporation"
"2002-06-07","380","MSFT","281524020105.14","Microsoft Corporation"
"2002-06-10","380","MSFT","286073465601.26","Microsoft Corporation"
"2002-06-11","380","MSFT","284719463965.51","Microsoft Corporation"
"2002-06-12","380","MSFT","300805003398.22","Microsoft Corporation"
"2002-06-13","380","MSFT","293655874761.46","Microsoft Corporation"
"2002-06-14","380","MSFT","299234361500.75","Microsoft Corporation"
"2002-06-17","380","MSFT","301563244314.24","Microsoft Corporation"
"2002-06-18","380","MSFT","303242206342.57","Microsoft Corporation"
"2002-06-19","380","MSFT","294414115677.48","Microsoft Corporation"
"2002-06-20","380","MSFT","293005953976.30","Microsoft Corporation"
"2002-06-21","380","MSFT","283148822068.04","Microsoft Corporation"
"2002-06-24","380","MSFT","293330914368.88","Microsoft Corporation"
"2002-06-25","380","MSFT","286777546451.85","Microsoft Corporation"
"2002-06-26","380","MSFT","293168434172.59","Microsoft Corporation"
"2002-06-27","380","MSFT","297447079341.56","Microsoft Corporation"
"2002-06-28","380","MSFT","296255557902.10","Microsoft Corporation"
"2002-07-01","380","MSFT","285178268520.32","Microsoft Corporation"
"2002-07-02","380","MSFT","278571403962.88","Microsoft Corporation"
"2002-07-03","380","MSFT","280737589063.68","Microsoft Corporation"
"2002-07-05","380","MSFT","297038131947.20","Microsoft Corporation"
"2002-07-08","380","MSFT","286586288835.84","Microsoft Corporation"
